series,epoch,training_seed,task,task_label,capture_B,mean_abs_offdiag_cosine,feature_dim,source_json,source_sha256
supervised_scale_r18_normalized_backbone,80,6,posY,y-position,0.9844020009040833,0.00024116039276123047,10,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/supervised_scale_r18_backbone/seed_6/metrics/hyperrect_supervised_dsprites_epoch_80_supervised_scale_r18_backbone.json,b05468be622f47c5f198addbdf1daca341e1feea68c7e99dd2e3acb0c7ff24d8
vicreg_r18_ssl_subspace,0,17,scale,size,0.9339854717254639,0.00024509429931640625,248,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,b3337810e022e5a82b571dd07186e20264fdaf462b5a3e1257d1412a9f5e0562
vicreg_r18_ssl_subspace,0,17,posX,x-position,0.9938932061195374,0.00024509429931640625,248,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,b3337810e022e5a82b571dd07186e20264fdaf462b5a3e1257d1412a9f5e0562
vicreg_r18_ssl_subspace,0,17,posY,y-position,0.9941374063491821,0.00024509429931640625,248,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,b3337810e022e5a82b571dd07186e20264fdaf462b5a3e1257d1412a9f5e0562
vicreg_r18_ssl_subspace,10,17,scale,size,0.9980059862136841,0.00015433630323968828,166,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,b8c25c24c972e5899f29c07df919740f52904f246d34ce480d7437d088c1a21b
vicreg_r18_ssl_subspace,10,17,posX,x-position,0.998725950717926,0.00015433630323968828,166,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,b8c25c24c972e5899f29c07df919740f52904f246d34ce480d7437d088c1a21b
vicreg_r18_ssl_subspace,10,17,posY,y-position,0.9987746477127075,0.00015433630323968828,166,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,b8c25c24c972e5899f29c07df919740f52904f246d34ce480d7437d088c1a21b
vicreg_r18_ssl_subspace,40,17,scale,size,0.9986381530761719,4.684925079345703e-05,231,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,29dc8792eb23b1668ce9faae1a63cd765fe8f8914fef966e00bd0b152727de8a
vicreg_r18_ssl_subspace,40,17,posX,x-position,0.9982061386108398,4.684925079345703e-05,231,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,29dc8792eb23b1668ce9faae1a63cd765fe8f8914fef966e00bd0b152727de8a
vicreg_r18_ssl_subspace,40,17,posY,y-position,0.9988778829574585,4.684925079345703e-05,231,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,29dc8792eb23b1668ce9faae1a63cd765fe8f8914fef966e00bd0b152727de8a
vicreg_r18_ssl_subspace,80,17,scale,size,0.99983811378479,5.9405963838798925e-05,254,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,aaa7796ab7b397a89f039b14e93e9cfb94a08fe31925f5954e660c34a0849ae9
vicreg_r18_ssl_subspace,80,17,posX,x-position,0.9995176792144775,5.9405963838798925e-05,254,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,aaa7796ab7b397a89f039b14e93e9cfb94a08fe31925f5954e660c34a0849ae9
vicreg_r18_ssl_subspace,80,17,posY,y-position,0.9999015927314758,5.9405963838798925e-05,254,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,aaa7796ab7b397a89f039b14e93e9cfb94a08fe31925f5954e660c34a0849ae9
vicreg_r18_ssl_subspace,0,29,scale,size,0.930482029914856,0.0006161133642308414,210,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,127f75450662e8294029461bc88487b9815a73990794ab6c70a8797d8937b571
vicreg_r18_ssl_subspace,0,29,posX,x-position,0.9946086406707764,0.0006161133642308414,210,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,127f75450662e8294029461bc88487b9815a73990794ab6c70a8797d8937b571
vicreg_r18_ssl_subspace,0,29,posY,y-position,0.9937196969985962,0.0006161133642308414,210,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,127f75450662e8294029461bc88487b9815a73990794ab6c70a8797d8937b571
vicreg_r18_ssl_subspace,10,29,scale,size,0.9978832602500916,0.00010458628821652383,163,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,7317da6166ba79838177f91f2502a9c8341f173e78a875bb669b9ae95fa0bf59
vicreg_r18_ssl_subspace,10,29,posX,x-position,0.9988928437232971,0.00010458628821652383,163,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,7317da6166ba79838177f91f2502a9c8341f173e78a875bb669b9ae95fa0bf59
vicreg_r18_ssl_subspace,10,29,posY,y-position,0.9986451864242554,0.00010458628821652383,163,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,7317da6166ba79838177f91f2502a9c8341f173e78a875bb669b9ae95fa0bf59
vicreg_r18_ssl_subspace,40,29,scale,size,0.9992080330848694,0.0001804033963708207,237,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,4c43bf5e0757fc0b8d307fa25fd246c0ebecea81c81193568ed95fd9a93ca66a
vicreg_r18_ssl_subspace,40,29,posX,x-position,0.999130368232727,0.0001804033963708207,237,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,4c43bf5e0757fc0b8d307fa25fd246c0ebecea81c81193568ed95fd9a93ca66a
vicreg_r18_ssl_subspace,40,29,posY,y-position,0.9984951019287109,0.0001804033963708207,237,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,4c43bf5e0757fc0b8d307fa25fd246c0ebecea81c81193568ed95fd9a93ca66a
vicreg_r18_ssl_subspace,80,29,scale,size,0.9996532797813416,0.0002268950192956254,252,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,535b1f5f3442f081872525977528d145ab67f4e679f2fab279d6af68b9cd7e38
vicreg_r18_ssl_subspace,80,29,posX,x-position,0.9994266033172607,0.0002268950192956254,252,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,535b1f5f3442f081872525977528d145ab67f4e679f2fab279d6af68b9cd7e38
vicreg_r18_ssl_subspace,80,29,posY,y-position,0.9991723895072937,0.0002268950192956254,252,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,535b1f5f3442f081872525977528d145ab67f4e679f2fab279d6af68b9cd7e38
vicreg_r18_ssl_subspace,0,6,scale,size,0.9329874515533447,0.0008858442306518555,217,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,c28a5a5baee68062a4c7ed61a7e1aa97e5dfa84dab8978eca7d4805cd7f48676
vicreg_r18_ssl_subspace,0,6,posX,x-position,0.9945117831230164,0.0008858442306518555,217,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,c28a5a5baee68062a4c7ed61a7e1aa97e5dfa84dab8978eca7d4805cd7f48676
vicreg_r18_ssl_subspace,0,6,posY,y-position,0.9949377775192261,0.0008858442306518555,217,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_0_all_shared.json,c28a5a5baee68062a4c7ed61a7e1aa97e5dfa84dab8978eca7d4805cd7f48676
vicreg_r18_ssl_subspace,10,6,scale,size,0.9982346296310425,9.723504626890644e-05,174,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,aaf1989514a628adf9f9ca066aeec53f126af65e407a753aa5c63d144205ce15
vicreg_r18_ssl_subspace,10,6,posX,x-position,0.9986411333084106,9.723504626890644e-05,174,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,aaf1989514a628adf9f9ca066aeec53f126af65e407a753aa5c63d144205ce15
vicreg_r18_ssl_subspace,10,6,posY,y-position,0.9986966848373413,9.723504626890644e-05,174,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_10_all_shared.json,aaf1989514a628adf9f9ca066aeec53f126af65e407a753aa5c63d144205ce15
vicreg_r18_ssl_subspace,40,6,scale,size,0.9991587996482849,0.0001485745160607621,244,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,bdf104a8cc9a547b936ef892ed02daabd54c00f15e4f7756ff476a65f5e39089
vicreg_r18_ssl_subspace,40,6,posX,x-position,0.9989938735961914,0.0001485745160607621,244,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,bdf104a8cc9a547b936ef892ed02daabd54c00f15e4f7756ff476a65f5e39089
vicreg_r18_ssl_subspace,40,6,posY,y-position,0.9990893602371216,0.0001485745160607621,244,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_40_all_shared.json,bdf104a8cc9a547b936ef892ed02daabd54c00f15e4f7756ff476a65f5e39089
vicreg_r18_ssl_subspace,80,6,scale,size,0.999866247177124,7.005532825132832e-05,253,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,211fae2c3d7cadd5c60e0119539da199c3cc6254a176c95069aa8e8562713559
vicreg_r18_ssl_subspace,80,6,posX,x-position,0.9997178316116333,7.005532825132832e-05,253,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,211fae2c3d7cadd5c60e0119539da199c3cc6254a176c95069aa8e8562713559
vicreg_r18_ssl_subspace,80,6,posY,y-position,0.999392569065094,7.005532825132832e-05,253,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/conditions/all_shared/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_80_all_shared.json,211fae2c3d7cadd5c60e0119539da199c3cc6254a176c95069aa8e8562713559
vicreg_r50_ssl_subspace,0,17,scale,size,0.91221022605896,0.0004605849680956453,148,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,c9928f67f7be28beeba8b465feef801aa754c948e071c04296de58cf8308e79f
vicreg_r50_ssl_subspace,0,17,posX,x-position,0.9970123767852783,0.0004605849680956453,148,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,c9928f67f7be28beeba8b465feef801aa754c948e071c04296de58cf8308e79f
vicreg_r50_ssl_subspace,0,17,posY,y-position,0.9973087310791016,0.0004605849680956453,148,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,c9928f67f7be28beeba8b465feef801aa754c948e071c04296de58cf8308e79f
vicreg_r50_ssl_subspace,10,17,scale,size,0.9983052015304565,7.482369983335957e-05,181,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,aab4c524361d706c00d95ed444e88348976b2d7a2275aa193e5c2d03ec56235d
vicreg_r50_ssl_subspace,10,17,posX,x-position,0.9993515014648438,7.482369983335957e-05,181,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,aab4c524361d706c00d95ed444e88348976b2d7a2275aa193e5c2d03ec56235d
vicreg_r50_ssl_subspace,10,17,posY,y-position,0.9992247223854065,7.482369983335957e-05,181,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,aab4c524361d706c00d95ed444e88348976b2d7a2275aa193e5c2d03ec56235d
vicreg_r50_ssl_subspace,40,17,scale,size,0.9985474348068237,8.491675544064492e-05,262,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,2e5967abfe52708ae6d18ef17f6ea7eeacf57324a0b4e3aa5f64a5a74262916c
vicreg_r50_ssl_subspace,40,17,posX,x-position,0.9985565543174744,8.491675544064492e-05,262,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,2e5967abfe52708ae6d18ef17f6ea7eeacf57324a0b4e3aa5f64a5a74262916c
vicreg_r50_ssl_subspace,40,17,posY,y-position,0.99889075756073,8.491675544064492e-05,262,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,2e5967abfe52708ae6d18ef17f6ea7eeacf57324a0b4e3aa5f64a5a74262916c
vicreg_r50_ssl_subspace,80,17,scale,size,0.9998199939727783,1.3113021850585938e-05,255,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,ef3d01b25308f75550e6748017da5262e573e0779876aa1f7fbcb4668208feda
vicreg_r50_ssl_subspace,80,17,posX,x-position,0.9998776912689209,1.3113021850585938e-05,255,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,ef3d01b25308f75550e6748017da5262e573e0779876aa1f7fbcb4668208feda
vicreg_r50_ssl_subspace,80,17,posY,y-position,0.9998902082443237,1.3113021850585938e-05,255,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_17/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,ef3d01b25308f75550e6748017da5262e573e0779876aa1f7fbcb4668208feda
vicreg_r50_ssl_subspace,0,29,scale,size,0.9299786686897278,0.0004139344091527164,213,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,0715c08a01ebe8fa65b88c0914c1fd77a459bf6ae8367d2d098576673aff2e02
vicreg_r50_ssl_subspace,0,29,posX,x-position,0.996787428855896,0.0004139344091527164,213,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,0715c08a01ebe8fa65b88c0914c1fd77a459bf6ae8367d2d098576673aff2e02
vicreg_r50_ssl_subspace,0,29,posY,y-position,0.9969736337661743,0.0004139344091527164,213,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,0715c08a01ebe8fa65b88c0914c1fd77a459bf6ae8367d2d098576673aff2e02
vicreg_r50_ssl_subspace,10,29,scale,size,0.9980582594871521,4.247824472258799e-05,179,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,7d0e8367e1c111ef41ad3831f1c11b87b29bf139fcd914484345023e9a4aad29
vicreg_r50_ssl_subspace,10,29,posX,x-position,0.9994046092033386,4.247824472258799e-05,179,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,7d0e8367e1c111ef41ad3831f1c11b87b29bf139fcd914484345023e9a4aad29
vicreg_r50_ssl_subspace,10,29,posY,y-position,0.9995132088661194,4.247824472258799e-05,179,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,7d0e8367e1c111ef41ad3831f1c11b87b29bf139fcd914484345023e9a4aad29
vicreg_r50_ssl_subspace,40,29,scale,size,0.9996575117111206,4.466374957701191e-05,247,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,6677a4baded3f38fc2104bfa1a646f78ce9240556723dd2cf23d6d031845be1d
vicreg_r50_ssl_subspace,40,29,posX,x-position,0.9997106194496155,4.466374957701191e-05,247,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,6677a4baded3f38fc2104bfa1a646f78ce9240556723dd2cf23d6d031845be1d
vicreg_r50_ssl_subspace,40,29,posY,y-position,0.9997273683547974,4.466374957701191e-05,247,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,6677a4baded3f38fc2104bfa1a646f78ce9240556723dd2cf23d6d031845be1d
vicreg_r50_ssl_subspace,80,29,scale,size,0.9997428059577942,4.076957702636719e-05,255,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,e084a797d1385703920b21514b8a6cfb79bf81918b59091bebaf08f05ed18322
vicreg_r50_ssl_subspace,80,29,posX,x-position,0.999866247177124,4.076957702636719e-05,255,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,e084a797d1385703920b21514b8a6cfb79bf81918b59091bebaf08f05ed18322
vicreg_r50_ssl_subspace,80,29,posY,y-position,0.9997698664665222,4.076957702636719e-05,255,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_29/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,e084a797d1385703920b21514b8a6cfb79bf81918b59091bebaf08f05ed18322
vicreg_r50_ssl_subspace,0,6,scale,size,0.9301192760467529,0.00030807656003162265,173,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,2bb7241534caa7737c4a6096000eb06071b49acfc8efb196f2a4a789aca67a63
vicreg_r50_ssl_subspace,0,6,posX,x-position,0.9964603781700134,0.00030807656003162265,173,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,2bb7241534caa7737c4a6096000eb06071b49acfc8efb196f2a4a789aca67a63
vicreg_r50_ssl_subspace,0,6,posY,y-position,0.9964345693588257,0.00030807656003162265,173,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_0_vicreg_r50_ssl.json,2bb7241534caa7737c4a6096000eb06071b49acfc8efb196f2a4a789aca67a63
vicreg_r50_ssl_subspace,10,6,scale,size,0.9986994862556458,7.947286212584004e-05,166,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,24c32ba631a0b18cc5f488fa101e1f397193447af8d435e8d8753e7f394aeefc
vicreg_r50_ssl_subspace,10,6,posX,x-position,0.9995321035385132,7.947286212584004e-05,166,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,24c32ba631a0b18cc5f488fa101e1f397193447af8d435e8d8753e7f394aeefc
vicreg_r50_ssl_subspace,10,6,posY,y-position,0.9995539784431458,7.947286212584004e-05,166,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_10_vicreg_r50_ssl.json,24c32ba631a0b18cc5f488fa101e1f397193447af8d435e8d8753e7f394aeefc
vicreg_r50_ssl_subspace,40,6,scale,size,0.9995630979537964,4.6372413635253906e-05,192,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,780cbed60120696f8dbad2c683905593c928b8fa769c7b80fb60e59ad53e1353
vicreg_r50_ssl_subspace,40,6,posX,x-position,0.9996285438537598,4.6372413635253906e-05,192,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,780cbed60120696f8dbad2c683905593c928b8fa769c7b80fb60e59ad53e1353
vicreg_r50_ssl_subspace,40,6,posY,y-position,0.9996508955955505,4.6372413635253906e-05,192,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_40_vicreg_r50_ssl.json,780cbed60120696f8dbad2c683905593c928b8fa769c7b80fb60e59ad53e1353
vicreg_r50_ssl_subspace,80,6,scale,size,0.9995231032371521,3.520647805999033e-05,236,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,629fe6ac00dd609aac71a96f2dd473f87b42995d20ef9da9e84cfeaf6d00d2b6
vicreg_r50_ssl_subspace,80,6,posX,x-position,0.9995876550674438,3.520647805999033e-05,236,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,629fe6ac00dd609aac71a96f2dd473f87b42995d20ef9da9e84cfeaf6d00d2b6
vicreg_r50_ssl_subspace,80,6,posY,y-position,0.9996967911720276,3.520647805999033e-05,236,/home/lucas_bryant1/dnc2_s2/results/augmentation_survival_d871f4ed9809/controls/vicreg_r50_ssl/seed_6/metrics/hyperrect_vicreg_dsprites_epoch_80_vicreg_r50_ssl.json,629fe6ac00dd609aac71a96f2dd473f87b42995d20ef9da9e84cfeaf6d00d2b6
