method,attribute,tag,epoch,k_cap,k_eff,r,B_r,B_r_raw,tilde_V_pred,tilde_V_obs,V_pred,V_obs,gram_eig_min,gram_eig_max,gram_cond,gram_fro_error,orig_cdnv,orig_directional_cdnv,b_metric
ijepa,Male,twoview,1000,adaptive,403,8,0.07671336829662323,0.08024785667657852,6.017768820509593,5.546657085418701,51.64215056407674,41.135498046875,0.4479585289955139,1.1750680208206177,2.6231625134039707,0.6872784495353699,42.35202407836914,1.425710678100586,orth
ijepa,Male,twoview,1000,adaptive,403,16,0.1216953694820404,0.11977498978376389,3.608619762018054,3.460810661315918,65.23791619228886,53.74922180175781,0.3797868490219116,1.2277426719665527,3.232715074596274,1.099506139755249,42.35202407836914,1.425710678100586,orth
ijepa,Male,twoview,1000,adaptive,403,32,0.1713283807039261,0.1708369106054306,2.418372297372342,2.329411506652832,92.88791351591495,74.2194595336914,0.315194308757782,1.3143765926361084,4.170051793816398,1.7871290445327759,42.35202407836914,1.425710678100586,orth
ijepa,Male,twoview,1000,adaptive,403,64,0.22712069749832153,0.24540942907333374,1.7014726333063286,1.7354774475097656,140.39424853160503,108.70909118652344,0.26934894919395447,1.897022008895874,7.042990197559132,2.624145984649658,42.35202407836914,1.425710678100586,orth
ijepa,Male,twoview,1000,adaptive,403,128,0.27263158559799194,0.28577491641044617,1.333976789238476,1.3708029985427856,234.24902902252492,189.5806121826172,0.24252229928970337,2.080284833908081,8.577705390394188,3.56717848777771,42.35202407836914,1.425710678100586,orth
ijepa,Male,twoview,1000,adaptive,403,256,0.3056619465351105,0.32477402687072754,1.1357940714172823,1.2424192428588867,418.26328228282426,318.4583740234375,0.21936747431755066,2.2956929206848145,10.465056079196266,5.234427452087402,42.35202407836914,1.425710678100586,orth
