method,epoch,tag,attr_i,attr_j,cosine,abs_cosine
ijepa,1000,twoview,Attractive,Brown_Hair,0.48135632276535034,0.48135632276535034
ijepa,1000,twoview,Attractive,Bushy_Eyebrows,-0.157657653093338,0.157657653093338
ijepa,1000,twoview,Attractive,Chubby,-0.6960848569869995,0.6960848569869995
ijepa,1000,twoview,Attractive,Double_Chin,-0.6108977794647217,0.6108977794647217
ijepa,1000,twoview,Attractive,Eyeglasses,-0.744987428188324,0.744987428188324
ijepa,1000,twoview,Attractive,Goatee,-0.6133958101272583,0.6133958101272583
ijepa,1000,twoview,Attractive,Gray_Hair,-0.5825924277305603,0.5825924277305603
ijepa,1000,twoview,Attractive,Heavy_Makeup,0.9033759236335754,0.9033759236335754
ijepa,1000,twoview,Attractive,High_Cheekbones,0.4267142117023468,0.4267142117023468
ijepa,1000,twoview,Attractive,Male,-0.7684951424598694,0.7684951424598694
ijepa,1000,twoview,Attractive,Mouth_Slightly_Open,0.0319245308637619,0.0319245308637619
ijepa,1000,twoview,Attractive,Mustache,-0.6265004277229309,0.6265004277229309
ijepa,1000,twoview,Attractive,Narrow_Eyes,-0.2043885737657547,0.2043885737657547
ijepa,1000,twoview,Attractive,No_Beard,0.6788320541381836,0.6788320541381836
ijepa,1000,twoview,Attractive,Oval_Face,0.47301751375198364,0.47301751375198364
ijepa,1000,twoview,Attractive,Pale_Skin,0.19091881811618805,0.19091881811618805
ijepa,1000,twoview,Attractive,Pointy_Nose,0.7564640641212463,0.7564640641212463
ijepa,1000,twoview,Attractive,Receding_Hairline,-0.6985601186752319,0.6985601186752319
ijepa,1000,twoview,Attractive,Rosy_Cheeks,0.5036081671714783,0.5036081671714783
ijepa,1000,twoview,Attractive,Sideburns,-0.5078838467597961,0.5078838467597961
ijepa,1000,twoview,Attractive,Smiling,0.3412392735481262,0.3412392735481262
ijepa,1000,twoview,Attractive,Straight_Hair,-0.028577227145433426,0.028577227145433426
ijepa,1000,twoview,Attractive,Wavy_Hair,0.7284464836120605,0.7284464836120605
ijepa,1000,twoview,Attractive,Wearing_Earrings,0.5924659371376038,0.5924659371376038
ijepa,1000,twoview,Attractive,Wearing_Hat,-0.6067044734954834,0.6067044734954834
ijepa,1000,twoview,Attractive,Wearing_Lipstick,0.8846950531005859,0.8846950531005859
ijepa,1000,twoview,Attractive,Wearing_Necklace,0.590013325214386,0.590013325214386
ijepa,1000,twoview,Attractive,Wearing_Necktie,-0.5217536687850952,0.5217536687850952
ijepa,1000,twoview,Attractive,Young,0.7296410799026489,0.7296410799026489
ijepa,1000,twoview,Bags_Under_Eyes,Bald,0.6014679074287415,0.6014679074287415
ijepa,1000,twoview,Bags_Under_Eyes,Bangs,-0.410429447889328,0.410429447889328
ijepa,1000,twoview,Bags_Under_Eyes,Big_Lips,-0.15827563405036926,0.15827563405036926
ijepa,1000,twoview,Bags_Under_Eyes,Big_Nose,0.8516013622283936,0.8516013622283936
ijepa,1000,twoview,Bags_Under_Eyes,Black_Hair,0.1948850005865097,0.1948850005865097
ijepa,1000,twoview,Bags_Under_Eyes,Blond_Hair,-0.3606327474117279,0.3606327474117279
ijepa,1000,twoview,Bags_Under_Eyes,Blurry,-0.27116307616233826,0.27116307616233826
ijepa,1000,twoview,Bags_Under_Eyes,Brown_Hair,-0.24062032997608185,0.24062032997608185
ijepa,1000,twoview,Bags_Under_Eyes,Bushy_Eyebrows,0.6042640805244446,0.6042640805244446
ijepa,1000,twoview,Bags_Under_Eyes,Chubby,0.7402467727661133,0.7402467727661133
ijepa,1000,twoview,Bags_Under_Eyes,Double_Chin,0.7458550333976746,0.7458550333976746
ijepa,1000,twoview,Bags_Under_Eyes,Eyeglasses,0.5940741896629333,0.5940741896629333
ijepa,1000,twoview,Bags_Under_Eyes,Goatee,0.7121418118476868,0.7121418118476868
ijepa,1000,twoview,Bags_Under_Eyes,Gray_Hair,0.608195960521698,0.608195960521698
ijepa,1000,twoview,Bags_Under_Eyes,Heavy_Makeup,-0.6724410057067871,0.6724410057067871
ijepa,1000,twoview,Bags_Under_Eyes,High_Cheekbones,-0.19399884343147278,0.19399884343147278
ijepa,1000,twoview,Bags_Under_Eyes,Male,0.7545844912528992,0.7545844912528992
ijepa,1000,twoview,Bags_Under_Eyes,Mouth_Slightly_Open,-0.11740341782569885,0.11740341782569885
ijepa,1000,twoview,Bags_Under_Eyes,Mustache,0.7319104075431824,0.7319104075431824
ijepa,1000,twoview,Bags_Under_Eyes,Narrow_Eyes,-0.022533932700753212,0.022533932700753212
ijepa,1000,twoview,Bags_Under_Eyes,No_Beard,-0.7684078812599182,0.7684078812599182
ijepa,1000,twoview,Bags_Under_Eyes,Oval_Face,-0.2349923998117447,0.2349923998117447
ijepa,1000,twoview,Bags_Under_Eyes,Pale_Skin,-0.07253198325634003,0.07253198325634003
ijepa,1000,twoview,Bags_Under_Eyes,Pointy_Nose,-0.5207890868186951,0.5207890868186951
ijepa,1000,twoview,Bags_Under_Eyes,Receding_Hairline,0.6243043541908264,0.6243043541908264
ijepa,1000,twoview,Bags_Under_Eyes,Rosy_Cheeks,-0.25760549306869507,0.25760549306869507
ijepa,1000,twoview,Bags_Under_Eyes,Sideburns,0.7610136270523071,0.7610136270523071
ijepa,1000,twoview,Bags_Under_Eyes,Smiling,-0.11271286755800247,0.11271286755800247
ijepa,1000,twoview,Bags_Under_Eyes,Straight_Hair,0.2856251895427704,0.2856251895427704
ijepa,1000,twoview,Bags_Under_Eyes,Wavy_Hair,-0.5908874869346619,0.5908874869346619
ijepa,1000,twoview,Bags_Under_Eyes,Wearing_Earrings,-0.29735150933265686,0.29735150933265686
ijepa,1000,twoview,Bags_Under_Eyes,Wearing_Hat,0.39398741722106934,0.39398741722106934
ijepa,1000,twoview,Bags_Under_Eyes,Wearing_Lipstick,-0.6770116686820984,0.6770116686820984
ijepa,1000,twoview,Bags_Under_Eyes,Wearing_Necklace,-0.47802790999412537,0.47802790999412537
ijepa,1000,twoview,Bags_Under_Eyes,Wearing_Necktie,0.7068889737129211,0.7068889737129211
ijepa,1000,twoview,Bags_Under_Eyes,Young,-0.6130463480949402,0.6130463480949402
ijepa,1000,twoview,Bald,Bangs,-0.6252213716506958,0.6252213716506958
ijepa,1000,twoview,Bald,Big_Lips,-0.34122633934020996,0.34122633934020996
ijepa,1000,twoview,Bald,Big_Nose,0.6791494488716125,0.6791494488716125
ijepa,1000,twoview,Bald,Black_Hair,0.16698907315731049,0.16698907315731049
ijepa,1000,twoview,Bald,Blond_Hair,-0.3148989677429199,0.3148989677429199
ijepa,1000,twoview,Bald,Blurry,-0.03752216696739197,0.03752216696739197
ijepa,1000,twoview,Bald,Brown_Hair,-0.361124724149704,0.361124724149704
ijepa,1000,twoview,Bald,Bushy_Eyebrows,0.392469197511673,0.392469197511673
ijepa,1000,twoview,Bald,Chubby,0.8304017782211304,0.8304017782211304
ijepa,1000,twoview,Bald,Double_Chin,0.7743715643882751,0.7743715643882751
ijepa,1000,twoview,Bald,Eyeglasses,0.6833473443984985,0.6833473443984985
ijepa,1000,twoview,Bald,Goatee,0.7488260865211487,0.7488260865211487
ijepa,1000,twoview,Bald,Gray_Hair,0.7005401253700256,0.7005401253700256
ijepa,1000,twoview,Bald,Heavy_Makeup,-0.7042940258979797,0.7042940258979797
ijepa,1000,twoview,Bald,High_Cheekbones,-0.2719023823738098,0.2719023823738098
ijepa,1000,twoview,Bald,Male,0.7799326777458191,0.7799326777458191
ijepa,1000,twoview,Bald,Mouth_Slightly_Open,-0.09417233616113663,0.09417233616113663
ijepa,1000,twoview,Bald,Mustache,0.7065565586090088,0.7065565586090088
ijepa,1000,twoview,Bald,Narrow_Eyes,-0.17373642325401306,0.17373642325401306
ijepa,1000,twoview,Bald,No_Beard,-0.7425857186317444,0.7425857186317444
ijepa,1000,twoview,Bald,Oval_Face,-0.06629849225282669,0.06629849225282669
ijepa,1000,twoview,Bald,Pale_Skin,-0.1310354471206665,0.1310354471206665
ijepa,1000,twoview,Bald,Pointy_Nose,-0.5481372475624084,0.5481372475624084
ijepa,1000,twoview,Bald,Receding_Hairline,0.7918234467506409,0.7918234467506409
ijepa,1000,twoview,Bald,Rosy_Cheeks,-0.3363412916660309,0.3363412916660309
ijepa,1000,twoview,Bald,Sideburns,0.6169482469558716,0.6169482469558716
ijepa,1000,twoview,Bald,Smiling,-0.19131551682949066,0.19131551682949066
ijepa,1000,twoview,Bald,Straight_Hair,0.3513166308403015,0.3513166308403015
ijepa,1000,twoview,Bald,Wavy_Hair,-0.7396565079689026,0.7396565079689026
ijepa,1000,twoview,Bald,Wearing_Earrings,-0.4952497184276581,0.4952497184276581
ijepa,1000,twoview,Bald,Wearing_Hat,0.4062464237213135,0.4062464237213135
ijepa,1000,twoview,Bald,Wearing_Lipstick,-0.7360300421714783,0.7360300421714783
ijepa,1000,twoview,Bald,Wearing_Necklace,-0.6362146735191345,0.6362146735191345
ijepa,1000,twoview,Bald,Wearing_Necktie,0.7605031132698059,0.7605031132698059
ijepa,1000,twoview,Bald,Young,-0.6900380253791809,0.6900380253791809
ijepa,1000,twoview,Bangs,Big_Lips,0.3694981634616852,0.3694981634616852
ijepa,1000,twoview,Bangs,Big_Nose,-0.47207358479499817,0.47207358479499817
ijepa,1000,twoview,Bangs,Black_Hair,-0.29247981309890747,0.29247981309890747
ijepa,1000,twoview,Bangs,Blond_Hair,0.42758598923683167,0.42758598923683167
ijepa,1000,twoview,Bangs,Blurry,-0.12859493494033813,0.12859493494033813
ijepa,1000,twoview,Bangs,Brown_Hair,0.35392919182777405,0.35392919182777405
ijepa,1000,twoview,Bangs,Bushy_Eyebrows,-0.35907211899757385,0.35907211899757385
ijepa,1000,twoview,Bangs,Chubby,-0.5617542266845703,0.5617542266845703
ijepa,1000,twoview,Bangs,Double_Chin,-0.4840560853481293,0.4840560853481293
ijepa,1000,twoview,Bangs,Eyeglasses,-0.5550554394721985,0.5550554394721985
ijepa,1000,twoview,Bangs,Goatee,-0.581802248954773,0.581802248954773
ijepa,1000,twoview,Bangs,Gray_Hair,-0.3995582163333893,0.3995582163333893
ijepa,1000,twoview,Bangs,Heavy_Makeup,0.6895447969436646,0.6895447969436646
ijepa,1000,twoview,Bangs,High_Cheekbones,0.3605726361274719,0.3605726361274719
ijepa,1000,twoview,Bangs,Male,-0.6837455630302429,0.6837455630302429
ijepa,1000,twoview,Bangs,Mouth_Slightly_Open,0.04204613342881203,0.04204613342881203
ijepa,1000,twoview,Bangs,Mustache,-0.5219383239746094,0.5219383239746094
ijepa,1000,twoview,Bangs,Narrow_Eyes,0.0065885018557310104,0.0065885018557310104
ijepa,1000,twoview,Bangs,No_Beard,0.614967942237854,0.614967942237854
ijepa,1000,twoview,Bangs,Oval_Face,0.1927945464849472,0.1927945464849472
ijepa,1000,twoview,Bangs,Pale_Skin,0.3123926818370819,0.3123926818370819
ijepa,1000,twoview,Bangs,Pointy_Nose,0.5805315375328064,0.5805315375328064
ijepa,1000,twoview,Bangs,Receding_Hairline,-0.6746538877487183,0.6746538877487183
ijepa,1000,twoview,Bangs,Rosy_Cheeks,0.457856148481369,0.457856148481369
ijepa,1000,twoview,Bangs,Sideburns,-0.46521294116973877,0.46521294116973877
ijepa,1000,twoview,Bangs,Smiling,0.28557056188583374,0.28557056188583374
ijepa,1000,twoview,Bangs,Straight_Hair,-0.09927603602409363,0.09927603602409363
ijepa,1000,twoview,Bangs,Wavy_Hair,0.6588585376739502,0.6588585376739502
ijepa,1000,twoview,Bangs,Wearing_Earrings,0.42445024847984314,0.42445024847984314
ijepa,1000,twoview,Bangs,Wearing_Hat,-0.489441841840744,0.489441841840744
ijepa,1000,twoview,Bangs,Wearing_Lipstick,0.7269179821014404,0.7269179821014404
ijepa,1000,twoview,Bangs,Wearing_Necklace,0.6736462116241455,0.6736462116241455
ijepa,1000,twoview,Bangs,Wearing_Necktie,-0.5361059308052063,0.5361059308052063
ijepa,1000,twoview,Bangs,Young,0.37965282797813416,0.37965282797813416
ijepa,1000,twoview,Big_Lips,Big_Nose,-0.036754682660102844,0.036754682660102844
ijepa,1000,twoview,Big_Lips,Black_Hair,0.11886323243379593,0.11886323243379593
ijepa,1000,twoview,Big_Lips,Blond_Hair,0.013293622992932796,0.013293622992932796
ijepa,1000,twoview,Big_Lips,Blurry,-0.2232883721590042,0.2232883721590042
ijepa,1000,twoview,Big_Lips,Brown_Hair,0.23417344689369202,0.23417344689369202
ijepa,1000,twoview,Big_Lips,Bushy_Eyebrows,0.06651417165994644,0.06651417165994644
ijepa,1000,twoview,Big_Lips,Chubby,-0.2655896246433258,0.2655896246433258
ijepa,1000,twoview,Big_Lips,Double_Chin,-0.3253011107444763,0.3253011107444763
ijepa,1000,twoview,Big_Lips,Eyeglasses,-0.43771761655807495,0.43771761655807495
ijepa,1000,twoview,Big_Lips,Goatee,-0.16611987352371216,0.16611987352371216
ijepa,1000,twoview,Big_Lips,Gray_Hair,-0.5333126187324524,0.5333126187324524
ijepa,1000,twoview,Big_Lips,Heavy_Makeup,0.5226905941963196,0.5226905941963196
ijepa,1000,twoview,Big_Lips,High_Cheekbones,0.050332698971033096,0.050332698971033096
ijepa,1000,twoview,Big_Lips,Male,-0.5036619305610657,0.5036619305610657
ijepa,1000,twoview,Big_Lips,Mouth_Slightly_Open,-0.12965737283229828,0.12965737283229828
ijepa,1000,twoview,Big_Lips,Mustache,-0.06718959659337997,0.06718959659337997
ijepa,1000,twoview,Big_Lips,Narrow_Eyes,-0.0013159392401576042,0.0013159392401576042
ijepa,1000,twoview,Big_Lips,No_Beard,0.29766494035720825,0.29766494035720825
ijepa,1000,twoview,Big_Lips,Oval_Face,-0.18113429844379425,0.18113429844379425
ijepa,1000,twoview,Big_Lips,Pale_Skin,0.1324811726808548,0.1324811726808548
ijepa,1000,twoview,Big_Lips,Pointy_Nose,0.32844042778015137,0.32844042778015137
ijepa,1000,twoview,Big_Lips,Receding_Hairline,-0.2754652202129364,0.2754652202129364
ijepa,1000,twoview,Big_Lips,Rosy_Cheeks,0.23719795048236847,0.23719795048236847
ijepa,1000,twoview,Big_Lips,Sideburns,-0.22967617213726044,0.22967617213726044
ijepa,1000,twoview,Big_Lips,Smiling,-0.0972348228096962,0.0972348228096962
ijepa,1000,twoview,Big_Lips,Straight_Hair,-0.18554404377937317,0.18554404377937317
ijepa,1000,twoview,Big_Lips,Wavy_Hair,0.4249817132949829,0.4249817132949829
ijepa,1000,twoview,Big_Lips,Wearing_Earrings,0.5463296175003052,0.5463296175003052
ijepa,1000,twoview,Big_Lips,Wearing_Hat,-0.2043246626853943,0.2043246626853943
ijepa,1000,twoview,Big_Lips,Wearing_Lipstick,0.5569000840187073,0.5569000840187073
ijepa,1000,twoview,Big_Lips,Wearing_Necklace,0.551892876625061,0.551892876625061
ijepa,1000,twoview,Big_Lips,Wearing_Necktie,-0.39962729811668396,0.39962729811668396
ijepa,1000,twoview,Big_Lips,Young,0.5371853709220886,0.5371853709220886
ijepa,1000,twoview,Big_Nose,Black_Hair,0.4489935338497162,0.4489935338497162
ijepa,1000,twoview,Big_Nose,Blond_Hair,-0.5010258555412292,0.5010258555412292
ijepa,1000,twoview,Big_Nose,Blurry,-0.2430535852909088,0.2430535852909088
ijepa,1000,twoview,Big_Nose,Brown_Hair,-0.3650306761264801,0.3650306761264801
ijepa,1000,twoview,Big_Nose,Bushy_Eyebrows,0.7368761897087097,0.7368761897087097
ijepa,1000,twoview,Big_Nose,Chubby,0.8803777694702148,0.8803777694702148
ijepa,1000,twoview,Big_Nose,Double_Chin,0.8489501476287842,0.8489501476287842
ijepa,1000,twoview,Big_Nose,Eyeglasses,0.6692744493484497,0.6692744493484497
ijepa,1000,twoview,Big_Nose,Goatee,0.8692198395729065,0.8692198395729065
ijepa,1000,twoview,Big_Nose,Gray_Hair,0.5545867681503296,0.5545867681503296
ijepa,1000,twoview,Big_Nose,Heavy_Makeup,-0.637764573097229,0.637764573097229
ijepa,1000,twoview,Big_Nose,High_Cheekbones,-0.12869274616241455,0.12869274616241455
ijepa,1000,twoview,Big_Nose,Male,0.7990318536758423,0.7990318536758423
ijepa,1000,twoview,Big_Nose,Mouth_Slightly_Open,-0.05597095936536789,0.05597095936536789
ijepa,1000,twoview,Big_Nose,Mustache,0.8873933553695679,0.8873933553695679
ijepa,1000,twoview,Big_Nose,Narrow_Eyes,-0.17250299453735352,0.17250299453735352
ijepa,1000,twoview,Big_Nose,No_Beard,-0.8766330480575562,0.8766330480575562
ijepa,1000,twoview,Big_Nose,Oval_Face,-0.1332685351371765,0.1332685351371765
ijepa,1000,twoview,Big_Nose,Pale_Skin,-0.15495185554027557,0.15495185554027557
ijepa,1000,twoview,Big_Nose,Pointy_Nose,-0.5044189691543579,0.5044189691543579
ijepa,1000,twoview,Big_Nose,Receding_Hairline,0.7767359614372253,0.7767359614372253
ijepa,1000,twoview,Big_Nose,Rosy_Cheeks,-0.16193899512290955,0.16193899512290955
ijepa,1000,twoview,Big_Nose,Sideburns,0.8418129682540894,0.8418129682540894
ijepa,1000,twoview,Big_Nose,Smiling,-0.04127480089664459,0.04127480089664459
ijepa,1000,twoview,Big_Nose,Straight_Hair,0.2351081669330597,0.2351081669330597
ijepa,1000,twoview,Big_Nose,Wavy_Hair,-0.5946817398071289,0.5946817398071289
ijepa,1000,twoview,Big_Nose,Wearing_Earrings,-0.2600990831851959,0.2600990831851959
ijepa,1000,twoview,Big_Nose,Wearing_Hat,0.4573681056499481,0.4573681056499481
ijepa,1000,twoview,Big_Nose,Wearing_Lipstick,-0.6728455424308777,0.6728455424308777
ijepa,1000,twoview,Big_Nose,Wearing_Necklace,-0.45829060673713684,0.45829060673713684
ijepa,1000,twoview,Big_Nose,Wearing_Necktie,0.7408844828605652,0.7408844828605652
ijepa,1000,twoview,Big_Nose,Young,-0.6190357804298401,0.6190357804298401
ijepa,1000,twoview,Black_Hair,Blond_Hair,-0.7084918022155762,0.7084918022155762
ijepa,1000,twoview,Black_Hair,Blurry,-0.07031583040952682,0.07031583040952682
ijepa,1000,twoview,Black_Hair,Brown_Hair,-0.4332176446914673,0.4332176446914673
ijepa,1000,twoview,Black_Hair,Bushy_Eyebrows,0.7403011322021484,0.7403011322021484
ijepa,1000,twoview,Black_Hair,Chubby,0.29487791657447815,0.29487791657447815
ijepa,1000,twoview,Black_Hair,Double_Chin,0.2049507200717926,0.2049507200717926
